Finished step 1152 of 5004 in epoch 0,loss=5.687, acc=0.020 (750.675 img/s).
Finished step 1153 of 5004 in epoch 0,loss=5.523, acc=0.043 (691.650 img/s).
Finished step 1154 of 5004 in epoch 0,loss=5.532, acc=0.035 (742.323 img/s).
Finished step 1155 of 5004 in epoch 0,loss=5.545, acc=0.023 (596.213 img/s).
Finished step 1156 of 5004 in epoch 0,loss=5.563, acc=0.031 (702.672 img/s).
Finished step 1157 of 5004 in epoch 0,loss=5.504, acc=0.023 (755.974 img/s).
Finished step 1158 of 5004 in epoch 0,loss=5.459, acc=0.043 (781.907 img/s).
Finished step 1159 of 5004 in epoch 0,loss=5.602, acc=0.031 (732.439 img/s).
Finished step 1160 of 5004 in epoch 0,loss=5.654, acc=0.020 (771.121 img/s).
Finished step 1161 of 5004 in epoch 0,loss=5.597, acc=0.023 (410.623 img/s).
Finished step 1162 of 5004 in epoch 0,loss=5.829, acc=0.012 (809.416 img/s).
Finished step 1163 of 5004 in epoch 0,loss=5.601, acc=0.023 (780.891 img/s).
Finished step 1164 of 5004 in epoch 0,loss=5.661, acc=0.031 (720.823 img/s).
Finished step 1165 of 5004 in epoch 0,loss=5.686, acc=0.016 (729.402 img/s).
Finished step 1166 of 5004 in epoch 0,loss=5.636, acc=0.027 (724.040 img/s).
Finished step 1167 of 5004 in epoch 0,loss=5.614, acc=0.031 (637.408 img/s).
Finished step 1168 of 5004 in epoch 0,loss=5.673, acc=0.004 (715.188 img/s).
Finished step 1169 of 5004 in epoch 0,loss=5.623, acc=0.020 (726.794 img/s).
Finished step 1170 of 5004 in epoch 0,loss=5.477, acc=0.020 (769.128 img/s).
Finished step 1171 of 5004 in epoch 0,loss=5.559, acc=0.035 (704.173 img/s).
Finished step 1172 of 5004 in epoch 0,loss=5.480, acc=0.023 (757.559 img/s).
Finished step 1173 of 5004 in epoch 0,loss=5.588, acc=0.043 (781.102 img/s).
Finished step 1174 of 5004 in epoch 0,loss=5.524, acc=0.023 (696.702 img/s).
Finished step 1175 of 5004 in epoch 0,loss=5.588, acc=0.020 (729.083 img/s).
Finished step 1176 of 5004 in epoch 0,loss=5.561, acc=0.035 (667.084 img/s).
Finished step 1177 of 5004 in epoch 0,loss=5.529, acc=0.016 (708.627 img/s).
Finished step 1178 of 5004 in epoch 0,loss=5.607, acc=0.070 (676.364 img/s).
Finished step 1179 of 5004 in epoch 0,loss=5.633, acc=0.020 (747.262 img/s).
Finished step 1180 of 5004 in epoch 0,loss=5.606, acc=0.023 (633.155 img/s).
Finished step 1181 of 5004 in epoch 0,loss=5.659, acc=0.016 (418.227 img/s).
Finished step 1182 of 5004 in epoch 0,loss=5.600, acc=0.020 (677.476 img/s).
Finished step 1183 of 5004 in epoch 0,loss=5.600, acc=0.023 (685.466 img/s).
Finished step 1184 of 5004 in epoch 0,loss=5.555, acc=0.043 (605.765 img/s).
Finished step 1185 of 5004 in epoch 0,loss=5.662, acc=0.031 (672.244 img/s).
Finished step 1186 of 5004 in epoch 0,loss=5.607, acc=0.012 (685.316 img/s).
Finished step 1187 of 5004 in epoch 0,loss=5.427, acc=0.027 (760.585 img/s).
Finished step 1188 of 5004 in epoch 0,loss=5.648, acc=0.043 (766.211 img/s).
Finished step 1189 of 5004 in epoch 0,loss=5.729, acc=0.020 (714.587 img/s).
Finished step 1190 of 5004 in epoch 0,loss=5.533, acc=0.031 (767.585 img/s).
Finished step 1191 of 5004 in epoch 0,loss=5.528, acc=0.047 (768.129 img/s).
Finished step 1192 of 5004 in epoch 0,loss=5.537, acc=0.043 (672.922 img/s).
Finished step 1193 of 5004 in epoch 0,loss=5.644, acc=0.023 (682.225 img/s).
Finished step 1194 of 5004 in epoch 0,loss=5.495, acc=0.020 (695.139 img/s).
Finished step 1195 of 5004 in epoch 0,loss=5.593, acc=0.027 (725.325 img/s).
Finished step 1196 of 5004 in epoch 0,loss=5.526, acc=0.020 (774.205 img/s).
Finished step 1197 of 5004 in epoch 0,loss=5.707, acc=0.008 (696.550 img/s).
Finished step 1198 of 5004 in epoch 0,loss=5.580, acc=0.035 (816.985 img/s).
Finished step 1199 of 5004 in epoch 0,loss=5.498, acc=0.047 (680.605 img/s).
Finished step 1200 of 5004 in epoch 0,loss=5.630, acc=0.027 (594.265 img/s).
Finished step 1201 of 5004 in epoch 0,loss=5.686, acc=0.023 (676.859 img/s).
Finished step 1202 of 5004 in epoch 0,loss=5.769, acc=0.016 (680.343 img/s).
Finished step 1203 of 5004 in epoch 0,loss=5.634, acc=0.012 (657.989 img/s).
Finished step 1204 of 5004 in epoch 0,loss=5.503, acc=0.039 (700.164 img/s).
Finished step 1205 of 5004 in epoch 0,loss=5.514, acc=0.043 (736.976 img/s).
Finished step 1206 of 5004 in epoch 0,loss=5.521, acc=0.039 (709.507 img/s).
Finished step 1207 of 5004 in epoch 0,loss=5.512, acc=0.043 (755.689 img/s).
Finished step 1208 of 5004 in epoch 0,loss=5.533, acc=0.016 (757.479 img/s).
Finished step 1209 of 5004 in epoch 0,loss=5.608, acc=0.039 (739.292 img/s).
Finished step 1210 of 5004 in epoch 0,loss=5.597, acc=0.023 (681.538 img/s).
Finished step 1211 of 5004 in epoch 0,loss=5.793, acc=0.043 (779.327 img/s).
Finished step 1212 of 5004 in epoch 0,loss=5.683, acc=0.039 (758.381 img/s).
Finished step 1213 of 5004 in epoch 0,loss=5.556, acc=0.047 (721.779 img/s).
Finished step 1214 of 5004 in epoch 0,loss=5.842, acc=0.031 (722.101 img/s).
Finished step 1215 of 5004 in epoch 0,loss=5.646, acc=0.031 (729.486 img/s).
Finished step 1216 of 5004 in epoch 0,loss=5.608, acc=0.027 (787.502 img/s).
Finished step 1217 of 5004 in epoch 0,loss=5.737, acc=0.023 (636.798 img/s).
Finished step 1218 of 5004 in epoch 0,loss=5.585, acc=0.031 (763.649 img/s).
Finished step 1219 of 5004 in epoch 0,loss=5.549, acc=0.027 (780.861 img/s).
Finished step 1220 of 5004 in epoch 0,loss=5.699, acc=0.027 (419.256 img/s).
Finished step 1221 of 5004 in epoch 0,loss=5.585, acc=0.016 (710.659 img/s).
Finished step 1222 of 5004 in epoch 0,loss=5.489, acc=0.031 (723.092 img/s).
Finished step 1223 of 5004 in epoch 0,loss=5.653, acc=0.031 (730.424 img/s).
Finished step 1224 of 5004 in epoch 0,loss=5.671, acc=0.027 (736.822 img/s).
Finished step 1225 of 5004 in epoch 0,loss=5.514, acc=0.023 (766.885 img/s).
Finished step 1226 of 5004 in epoch 0,loss=5.639, acc=0.047 (718.500 img/s).
Finished step 1227 of 5004 in epoch 0,loss=5.682, acc=0.031 (707.594 img/s).
Finished step 1228 of 5004 in epoch 0,loss=5.615, acc=0.020 (519.178 img/s).
Finished step 1229 of 5004 in epoch 0,loss=5.585, acc=0.027 (696.894 img/s).
Finished step 1230 of 5004 in epoch 0,loss=5.663, acc=0.020 (710.300 img/s).
Finished step 1231 of 5004 in epoch 0,loss=5.558, acc=0.047 (701.827 img/s).
Finished step 1232 of 5004 in epoch 0,loss=5.468, acc=0.039 (544.557 img/s).
Finished step 1233 of 5004 in epoch 0,loss=5.607, acc=0.031 (619.491 img/s).
Finished step 1234 of 5004 in epoch 0,loss=5.614, acc=0.023 (647.569 img/s).
Finished step 1235 of 5004 in epoch 0,loss=5.512, acc=0.035 (726.481 img/s).
Finished step 1236 of 5004 in epoch 0,loss=5.562, acc=0.027 (579.551 img/s).
Finished step 1237 of 5004 in epoch 0,loss=5.605, acc=0.023 (606.058 img/s).
Finished step 1238 of 5004 in epoch 0,loss=5.595, acc=0.020 (661.030 img/s).
Finished step 1239 of 5004 in epoch 0,loss=5.803, acc=0.012 (771.733 img/s).
Finished step 1240 of 5004 in epoch 0,loss=5.723, acc=0.000 (720.762 img/s).
Finished step 1241 of 5004 in epoch 0,loss=5.709, acc=0.023 (652.673 img/s).
Finished step 1242 of 5004 in epoch 0,loss=5.577, acc=0.031 (559.697 img/s).
Finished step 1243 of 5004 in epoch 0,loss=5.628, acc=0.039 (771.544 img/s).
Finished step 1244 of 5004 in epoch 0,loss=5.630, acc=0.047 (662.810 img/s).
Finished step 1245 of 5004 in epoch 0,loss=5.591, acc=0.039 (673.259 img/s).
Finished step 1246 of 5004 in epoch 0,loss=5.607, acc=0.027 (689.460 img/s).
Finished step 1247 of 5004 in epoch 0,loss=5.659, acc=0.043 (795.641 img/s).
Finished step 1248 of 5004 in epoch 0,loss=5.630, acc=0.039 (682.787 img/s).
Finished step 1249 of 5004 in epoch 0,loss=5.649, acc=0.012 (773.512 img/s).
Finished step 1250 of 5004 in epoch 0,loss=5.559, acc=0.043 (741.214 img/s).
Finished step 1251 of 5004 in epoch 0,loss=5.490, acc=0.055 (641.316 img/s).
Finished step 1252 of 5004 in epoch 0,loss=5.451, acc=0.035 (730.522 img/s).
Finished step 1253 of 5004 in epoch 0,loss=5.667, acc=0.055 (732.217 img/s).
Finished step 1254 of 5004 in epoch 0,loss=5.637, acc=0.023 (698.132 img/s).
Finished step 1255 of 5004 in epoch 0,loss=5.709, acc=0.055 (675.707 img/s).
Finished step 1256 of 5004 in epoch 0,loss=5.520, acc=0.031 (713.448 img/s).
Finished step 1257 of 5004 in epoch 0,loss=5.468, acc=0.016 (720.164 img/s).
Finished step 1258 of 5004 in epoch 0,loss=5.549, acc=0.020 (670.823 img/s).
Finished step 1259 of 5004 in epoch 0,loss=5.549, acc=0.043 (740.611 img/s).
Finished step 1260 of 5004 in epoch 0,loss=5.580, acc=0.027 (743.647 img/s).
Finished step 1261 of 5004 in epoch 0,loss=5.448, acc=0.039 (726.919 img/s).
Finished step 1262 of 5004 in epoch 0,loss=5.559, acc=0.016 (719.852 img/s).
Finished step 1263 of 5004 in epoch 0,loss=5.728, acc=0.023 (687.770 img/s).
Finished step 1264 of 5004 in epoch 0,loss=5.543, acc=0.051 (737.616 img/s).
Finished step 1265 of 5004 in epoch 0,loss=5.437, acc=0.027 (700.486 img/s).
Finished step 1266 of 5004 in epoch 0,loss=5.853, acc=0.023 (649.167 img/s).
Finished step 1267 of 5004 in epoch 0,loss=5.790, acc=0.016 (739.031 img/s).
Finished step 1268 of 5004 in epoch 0,loss=5.698, acc=0.012 (736.537 img/s).
Finished step 1269 of 5004 in epoch 0,loss=5.529, acc=0.031 (776.691 img/s).
Finished step 1270 of 5004 in epoch 0,loss=5.586, acc=0.031 (683.079 img/s).
Finished step 1271 of 5004 in epoch 0,loss=5.641, acc=0.027 (693.151 img/s).
Finished step 1272 of 5004 in epoch 0,loss=5.652, acc=0.027 (782.862 img/s).
Finished step 1273 of 5004 in epoch 0,loss=5.631, acc=0.035 (651.493 img/s).
Finished step 1274 of 5004 in epoch 0,loss=5.475, acc=0.027 (754.167 img/s).
Finished step 1275 of 5004 in epoch 0,loss=5.495, acc=0.047 (646.670 img/s).
Finished step 1276 of 5004 in epoch 0,loss=5.531, acc=0.027 (745.694 img/s).
Finished step 1277 of 5004 in epoch 0,loss=5.604, acc=0.039 (649.276 img/s).
Finished step 1278 of 5004 in epoch 0,loss=5.526, acc=0.027 (735.200 img/s).
Finished step 1279 of 5004 in epoch 0,loss=5.640, acc=0.023 (658.226 img/s).
Finished step 1280 of 5004 in epoch 0,loss=5.521, acc=0.012 (767.227 img/s).
Finished step 1281 of 5004 in epoch 0,loss=5.494, acc=0.047 (681.977 img/s).
Finished step 1282 of 5004 in epoch 0,loss=5.551, acc=0.027 (730.701 img/s).
Finished step 1283 of 5004 in epoch 0,loss=5.661, acc=0.035 (785.280 img/s).
Finished step 1284 of 5004 in epoch 0,loss=5.525, acc=0.016 (744.064 img/s).
Finished step 1285 of 5004 in epoch 0,loss=5.671, acc=0.016 (771.206 img/s).
Finished step 1286 of 5004 in epoch 0,loss=5.619, acc=0.043 (776.997 img/s).
Finished step 1287 of 5004 in epoch 0,loss=5.708, acc=0.039 (731.634 img/s).
Finished step 1288 of 5004 in epoch 0,loss=5.663, acc=0.023 (844.071 img/s).
Finished step 1289 of 5004 in epoch 0,loss=5.722, acc=0.043 (683.384 img/s).
Finished step 1290 of 5004 in epoch 0,loss=5.779, acc=0.023 (782.156 img/s).
Finished step 1291 of 5004 in epoch 0,loss=5.459, acc=0.047 (779.501 img/s).
Finished step 1292 of 5004 in epoch 0,loss=5.579, acc=0.023 (792.227 img/s).
Finished step 1293 of 5004 in epoch 0,loss=5.575, acc=0.031 (737.861 img/s).
Finished step 1294 of 5004 in epoch 0,loss=5.595, acc=0.016 (756.428 img/s).
Finished step 1295 of 5004 in epoch 0,loss=5.566, acc=0.027 (737.647 img/s).
Finished step 1296 of 5004 in epoch 0,loss=5.595, acc=0.023 (776.205 img/s).
Finished step 1297 of 5004 in epoch 0,loss=5.627, acc=0.027 (745.926 img/s).
Finished step 1298 of 5004 in epoch 0,loss=5.708, acc=0.035 (655.600 img/s).
Finished step 1299 of 5004 in epoch 0,loss=5.653, acc=0.035 (733.437 img/s).
Finished step 1300 of 5004 in epoch 0,loss=5.532, acc=0.004 (796.975 img/s).
Finished step 1301 of 5004 in epoch 0,loss=5.499, acc=0.027 (647.075 img/s).
Finished step 1302 of 5004 in epoch 0,loss=5.521, acc=0.012 (723.713 img/s).
Finished step 1303 of 5004 in epoch 0,loss=5.627, acc=0.051 (740.044 img/s).
Finished step 1304 of 5004 in epoch 0,loss=5.505, acc=0.074 (652.859 img/s).
Finished step 1305 of 5004 in epoch 0,loss=5.538, acc=0.023 (689.365 img/s).
Finished step 1306 of 5004 in epoch 0,loss=5.637, acc=0.055 (352.719 img/s).
Finished step 1307 of 5004 in epoch 0,loss=5.659, acc=0.008 (497.664 img/s).
Finished step 1308 of 5004 in epoch 0,loss=5.750, acc=0.023 (645.544 img/s).
Finished step 1309 of 5004 in epoch 0,loss=5.586, acc=0.039 (583.835 img/s).
Finished step 1310 of 5004 in epoch 0,loss=5.577, acc=0.027 (754.900 img/s).
Finished step 1311 of 5004 in epoch 0,loss=5.471, acc=0.043 (711.503 img/s).
Finished step 1312 of 5004 in epoch 0,loss=5.609, acc=0.031 (652.343 img/s).
Finished step 1313 of 5004 in epoch 0,loss=5.457, acc=0.031 (667.840 img/s).
Finished step 1314 of 5004 in epoch 0,loss=5.656, acc=0.016 (780.999 img/s).
Finished step 1315 of 5004 in epoch 0,loss=5.413, acc=0.066 (755.553 img/s).
Finished step 1316 of 5004 in epoch 0,loss=5.544, acc=0.031 (682.216 img/s).
Finished step 1317 of 5004 in epoch 0,loss=5.521, acc=0.023 (797.181 img/s).
Finished step 1318 of 5004 in epoch 0,loss=5.730, acc=0.031 (656.381 img/s).
Finished step 1319 of 5004 in epoch 0,loss=5.676, acc=0.035 (676.163 img/s).
Finished step 1320 of 5004 in epoch 0,loss=5.525, acc=0.023 (701.887 img/s).
Finished step 1321 of 5004 in epoch 0,loss=5.567, acc=0.031 (671.749 img/s).
Finished step 1322 of 5004 in epoch 0,loss=5.446, acc=0.035 (743.093 img/s).
Finished step 1323 of 5004 in epoch 0,loss=5.533, acc=0.043 (624.870 img/s).
Finished step 1324 of 5004 in epoch 0,loss=5.433, acc=0.039 (643.287 img/s).
Finished step 1325 of 5004 in epoch 0,loss=5.781, acc=0.027 (720.620 img/s).
Finished step 1326 of 5004 in epoch 0,loss=5.459, acc=0.008 (684.711 img/s).
Finished step 1327 of 5004 in epoch 0,loss=5.509, acc=0.016 (615.257 img/s).
Finished step 1328 of 5004 in epoch 0,loss=5.589, acc=0.035 (665.454 img/s).
Finished step 1329 of 5004 in epoch 0,loss=5.629, acc=0.043 (775.417 img/s).
Finished step 1330 of 5004 in epoch 0,loss=5.504, acc=0.027 (598.658 img/s).
Finished step 1331 of 5004 in epoch 0,loss=5.682, acc=0.035 (740.745 img/s).
Finished step 1332 of 5004 in epoch 0,loss=5.437, acc=0.043 (769.536 img/s).
Finished step 1333 of 5004 in epoch 0,loss=5.398, acc=0.082 (693.799 img/s).
Finished step 1334 of 5004 in epoch 0,loss=5.599, acc=0.035 (774.178 img/s).
Finished step 1335 of 5004 in epoch 0,loss=5.485, acc=0.035 (642.834 img/s).
Finished step 1336 of 5004 in epoch 0,loss=5.419, acc=0.039 (759.696 img/s).
Finished step 1337 of 5004 in epoch 0,loss=5.670, acc=0.027 (755.677 img/s).
Finished step 1338 of 5004 in epoch 0,loss=5.613, acc=0.035 (701.841 img/s).
Finished step 1339 of 5004 in epoch 0,loss=5.601, acc=0.039 (604.906 img/s).
Finished step 1340 of 5004 in epoch 0,loss=5.491, acc=0.039 (769.342 img/s).
Finished step 1341 of 5004 in epoch 0,loss=5.567, acc=0.051 (628.485 img/s).
Finished step 1342 of 5004 in epoch 0,loss=5.570, acc=0.031 (742.692 img/s).
Finished step 1343 of 5004 in epoch 0,loss=5.428, acc=0.090 (721.196 img/s).
Finished step 1344 of 5004 in epoch 0,loss=5.560, acc=0.027 (697.481 img/s).
Finished step 1345 of 5004 in epoch 0,loss=5.526, acc=0.051 (779.140 img/s).
Finished step 1346 of 5004 in epoch 0,loss=5.844, acc=0.020 (738.882 img/s).
Finished step 1347 of 5004 in epoch 0,loss=5.557, acc=0.047 (691.492 img/s).
Finished step 1348 of 5004 in epoch 0,loss=5.636, acc=0.031 (734.797 img/s).
Finished step 1349 of 5004 in epoch 0,loss=5.447, acc=0.074 (717.842 img/s).
Finished step 1350 of 5004 in epoch 0,loss=5.525, acc=0.035 (650.910 img/s).
Finished step 1351 of 5004 in epoch 0,loss=5.519, acc=0.047 (740.481 img/s).
Finished step 1352 of 5004 in epoch 0,loss=5.534, acc=0.043 (680.084 img/s).
Finished step 1353 of 5004 in epoch 0,loss=5.477, acc=0.039 (758.874 img/s).
Finished step 1354 of 5004 in epoch 0,loss=5.600, acc=0.031 (771.638 img/s).
Finished step 1355 of 5004 in epoch 0,loss=5.533, acc=0.035 (641.186 img/s).
Finished step 1356 of 5004 in epoch 0,loss=5.616, acc=0.039 (609.085 img/s).
Finished step 1357 of 5004 in epoch 0,loss=5.548, acc=0.043 (797.747 img/s).
Finished step 1358 of 5004 in epoch 0,loss=5.613, acc=0.012 (758.727 img/s).
Finished step 1359 of 5004 in epoch 0,loss=5.569, acc=0.031 (744.346 img/s).
Finished step 1360 of 5004 in epoch 0,loss=5.622, acc=0.047 (258.529 img/s).
Finished step 1361 of 5004 in epoch 0,loss=5.642, acc=0.020 (696.224 img/s).
Finished step 1362 of 5004 in epoch 0,loss=5.569, acc=0.023 (697.995 img/s).
Finished step 1363 of 5004 in epoch 0,loss=5.661, acc=0.020 (658.903 img/s).
Finished step 1364 of 5004 in epoch 0,loss=5.567, acc=0.047 (718.416 img/s).
Finished step 1365 of 5004 in epoch 0,loss=5.493, acc=0.066 (745.514 img/s).
Finished step 1366 of 5004 in epoch 0,loss=5.631, acc=0.035 (781.361 img/s).
Finished step 1367 of 5004 in epoch 0,loss=5.538, acc=0.023 (767.274 img/s).
Finished step 1368 of 5004 in epoch 0,loss=5.602, acc=0.023 (721.853 img/s).
Finished step 1369 of 5004 in epoch 0,loss=5.563, acc=0.031 (743.395 img/s).
Finished step 1370 of 5004 in epoch 0,loss=5.639, acc=0.031 (721.614 img/s).
Finished step 1371 of 5004 in epoch 0,loss=5.708, acc=0.020 (765.479 img/s).
Finished step 1372 of 5004 in epoch 0,loss=5.473, acc=0.039 (772.259 img/s).
Finished step 1373 of 5004 in epoch 0,loss=5.572, acc=0.023 (646.886 img/s).
Finished step 1374 of 5004 in epoch 0,loss=5.531, acc=0.047 (714.581 img/s).
Finished step 1375 of 5004 in epoch 0,loss=5.604, acc=0.027 (762.243 img/s).
Finished step 1376 of 5004 in epoch 0,loss=5.533, acc=0.035 (735.143 img/s).
Finished step 1377 of 5004 in epoch 0,loss=5.599, acc=0.035 (753.689 img/s).
Finished step 1378 of 5004 in epoch 0,loss=5.732, acc=0.039 (752.219 img/s).
Finished step 1379 of 5004 in epoch 0,loss=5.596, acc=0.020 (739.104 img/s).
Finished step 1380 of 5004 in epoch 0,loss=5.539, acc=0.051 (777.235 img/s).
Finished step 1381 of 5004 in epoch 0,loss=5.555, acc=0.031 (629.455 img/s).
Finished step 1382 of 5004 in epoch 0,loss=5.557, acc=0.043 (775.413 img/s).
Finished step 1383 of 5004 in epoch 0,loss=5.571, acc=0.027 (775.187 img/s).
Finished step 1384 of 5004 in epoch 0,loss=5.527, acc=0.020 (770.772 img/s).
Finished step 1385 of 5004 in epoch 0,loss=5.670, acc=0.039 (775.024 img/s).
Finished step 1386 of 5004 in epoch 0,loss=5.683, acc=0.016 (709.209 img/s).
Finished step 1387 of 5004 in epoch 0,loss=5.579, acc=0.012 (642.132 img/s).
Finished step 1388 of 5004 in epoch 0,loss=5.680, acc=0.031 (743.487 img/s).
Finished step 1389 of 5004 in epoch 0,loss=5.972, acc=0.016 (662.226 img/s).
Finished step 1390 of 5004 in epoch 0,loss=5.567, acc=0.035 (800.723 img/s).
Finished step 1391 of 5004 in epoch 0,loss=5.438, acc=0.090 (782.887 img/s).
Finished step 1392 of 5004 in epoch 0,loss=5.648, acc=0.023 (751.226 img/s).
Finished step 1393 of 5004 in epoch 0,loss=5.566, acc=0.023 (766.200 img/s).
Finished step 1394 of 5004 in epoch 0,loss=5.506, acc=0.055 (710.128 img/s).
Finished step 1395 of 5004 in epoch 0,loss=5.568, acc=0.023 (728.370 img/s).
Finished step 1396 of 5004 in epoch 0,loss=5.670, acc=0.043 (741.283 img/s).
Finished step 1397 of 5004 in epoch 0,loss=5.536, acc=0.051 (749.372 img/s).
Finished step 1398 of 5004 in epoch 0,loss=5.617, acc=0.035 (750.561 img/s).
Finished step 1399 of 5004 in epoch 0,loss=5.540, acc=0.035 (726.543 img/s).
Finished step 1400 of 5004 in epoch 0,loss=5.641, acc=0.020 (705.456 img/s).
Finished step 1401 of 5004 in epoch 0,loss=5.523, acc=0.031 (658.419 img/s).
Finished step 1402 of 5004 in epoch 0,loss=5.721, acc=0.023 (815.905 img/s).
Finished step 1403 of 5004 in epoch 0,loss=5.545, acc=0.035 (657.874 img/s).
Finished step 1404 of 5004 in epoch 0,loss=5.715, acc=0.039 (817.725 img/s).
Finished step 1405 of 5004 in epoch 0,loss=5.582, acc=0.027 (728.020 img/s).
Finished step 1406 of 5004 in epoch 0,loss=5.608, acc=0.020 (803.734 img/s).
Finished step 1407 of 5004 in epoch 0,loss=5.614, acc=0.047 (765.982 img/s).
Finished step 1408 of 5004 in epoch 0,loss=5.477, acc=0.047 (794.078 img/s).
Finished step 1409 of 5004 in epoch 0,loss=5.485, acc=0.035 (704.004 img/s).
Finished step 1410 of 5004 in epoch 0,loss=5.665, acc=0.062 (750.388 img/s).
Finished step 1411 of 5004 in epoch 0,loss=5.575, acc=0.035 (769.280 img/s).
Finished step 1412 of 5004 in epoch 0,loss=5.698, acc=0.035 (715.496 img/s).
Finished step 1413 of 5004 in epoch 0,loss=5.565, acc=0.039 (812.571 img/s).
Finished step 1414 of 5004 in epoch 0,loss=5.698, acc=0.016 (712.667 img/s).
Finished step 1415 of 5004 in epoch 0,loss=5.365, acc=0.035 (712.240 img/s).
Finished step 1416 of 5004 in epoch 0,loss=5.629, acc=0.043 (796.835 img/s).
Finished step 1417 of 5004 in epoch 0,loss=5.672, acc=0.008 (397.525 img/s).
Finished step 1418 of 5004 in epoch 0,loss=5.496, acc=0.047 (502.154 img/s).
Finished step 1419 of 5004 in epoch 0,loss=5.536, acc=0.023 (683.856 img/s).
Finished step 1420 of 5004 in epoch 0,loss=5.612, acc=0.027 (575.254 img/s).
Finished step 1421 of 5004 in epoch 0,loss=5.561, acc=0.043 (640.128 img/s).
Finished step 1422 of 5004 in epoch 0,loss=5.721, acc=0.035 (735.422 img/s).
Finished step 1423 of 5004 in epoch 0,loss=5.636, acc=0.023 (762.000 img/s).
Finished step 1424 of 5004 in epoch 0,loss=5.670, acc=0.035 (685.135 img/s).
Finished step 1425 of 5004 in epoch 0,loss=5.544, acc=0.035 (736.381 img/s).
Finished step 1426 of 5004 in epoch 0,loss=5.543, acc=0.062 (707.137 img/s).
Finished step 1427 of 5004 in epoch 0,loss=5.660, acc=0.027 (754.278 img/s).
Finished step 1428 of 5004 in epoch 0,loss=5.656, acc=0.031 (764.190 img/s).
Finished step 1429 of 5004 in epoch 0,loss=5.694, acc=0.043 (773.527 img/s).
Finished step 1430 of 5004 in epoch 0,loss=5.584, acc=0.055 (696.663 img/s).
Finished step 1431 of 5004 in epoch 0,loss=5.645, acc=0.008 (721.616 img/s).
Finished step 1432 of 5004 in epoch 0,loss=5.613, acc=0.043 (648.102 img/s).
Finished step 1433 of 5004 in epoch 0,loss=5.536, acc=0.035 (766.628 img/s).
Finished step 1434 of 5004 in epoch 0,loss=5.681, acc=0.039 (678.246 img/s).
Finished step 1435 of 5004 in epoch 0,loss=5.573, acc=0.031 (778.994 img/s).
Finished step 1436 of 5004 in epoch 0,loss=5.538, acc=0.059 (778.819 img/s).
Finished step 1437 of 5004 in epoch 0,loss=5.576, acc=0.027 (817.590 img/s).
Finished step 1438 of 5004 in epoch 0,loss=5.678, acc=0.027 (665.657 img/s).
Finished step 1439 of 5004 in epoch 0,loss=5.645, acc=0.043 (735.045 img/s).
Finished step 1440 of 5004 in epoch 0,loss=5.499, acc=0.020 (736.591 img/s).
Finished step 1441 of 5004 in epoch 0,loss=5.807, acc=0.043 (741.285 img/s).
Finished step 1442 of 5004 in epoch 0,loss=5.687, acc=0.027 (762.505 img/s).
Finished step 1443 of 5004 in epoch 0,loss=5.635, acc=0.020 (736.736 img/s).
Finished step 1444 of 5004 in epoch 0,loss=5.492, acc=0.031 (789.472 img/s).
Finished step 1445 of 5004 in epoch 0,loss=5.445, acc=0.055 (720.888 img/s).
Finished step 1446 of 5004 in epoch 0,loss=5.703, acc=0.031 (683.537 img/s).
Finished step 1447 of 5004 in epoch 0,loss=5.442, acc=0.051 (760.357 img/s).
Finished step 1448 of 5004 in epoch 0,loss=5.595, acc=0.035 (619.811 img/s).
Finished step 1449 of 5004 in epoch 0,loss=5.743, acc=0.031 (730.610 img/s).
Finished step 1450 of 5004 in epoch 0,loss=5.531, acc=0.051 (681.367 img/s).
Finished step 1451 of 5004 in epoch 0,loss=5.459, acc=0.086 (738.472 img/s).
Finished step 1452 of 5004 in epoch 0,loss=5.567, acc=0.043 (791.895 img/s).
Finished step 1453 of 5004 in epoch 0,loss=5.524, acc=0.031 (782.176 img/s).
Finished step 1454 of 5004 in epoch 0,loss=5.675, acc=0.012 (754.844 img/s).
Finished step 1455 of 5004 in epoch 0,loss=5.685, acc=0.027 (558.603 img/s).
Finished step 1456 of 5004 in epoch 0,loss=5.339, acc=0.047 (833.240 img/s).
Finished step 1457 of 5004 in epoch 0,loss=5.631, acc=0.023 (662.944 img/s).
Finished step 1458 of 5004 in epoch 0,loss=5.645, acc=0.031 (704.036 img/s).
Finished step 1459 of 5004 in epoch 0,loss=5.509, acc=0.035 (702.178 img/s).
Finished step 1460 of 5004 in epoch 0,loss=5.625, acc=0.035 (708.783 img/s).
Finished step 1461 of 5004 in epoch 0,loss=5.661, acc=0.035 (713.377 img/s).
Finished step 1462 of 5004 in epoch 0,loss=5.594, acc=0.016 (722.323 img/s).
Finished step 1463 of 5004 in epoch 0,loss=5.556, acc=0.035 (800.878 img/s).
Finished step 1464 of 5004 in epoch 0,loss=5.659, acc=0.023 (752.794 img/s).
Finished step 1465 of 5004 in epoch 0,loss=5.574, acc=0.035 (673.806 img/s).
Finished step 1466 of 5004 in epoch 0,loss=5.449, acc=0.031 (802.652 img/s).
Finished step 1467 of 5004 in epoch 0,loss=5.569, acc=0.039 (764.648 img/s).
Finished step 1468 of 5004 in epoch 0,loss=5.469, acc=0.055 (800.932 img/s).
Finished step 1469 of 5004 in epoch 0,loss=5.590, acc=0.051 (729.113 img/s).
